yr,height,weight,bmi,gender
45-64,167.69,70.57,25.1,1
45-64,167.93,71.08,25.21,1
45-64,168.7,72.72,25.55,1
45-64,168.93,72.6,25.44,1
45-64,167.8,70.41,25.01,1
45-64,168.1,70.96,25.11,1
45-64,168.22,71.61,25.31,1
45-64,168.41,72.27,25.48,1
65+,162.93,65.27,24.59,1
65+,163.47,66.02,24.71,1
65+,163.97,65.91,24.51,1
65+,164.09,66.24,24.6,1
65+,165.12,67.77,24.85,1
65+,163.2,65.73,24.68,1
65+,163.83,66.01,24.59,1
65+,163.7,66.2,24.7,1
65+,163.28,65.22,24.46,1
65+,163.53,65.62,24.54,1
65+,163.71,67.01,25.0,1
65+,163.91,65.9,24.53,1
65+,163.23,66.51,24.96,1
65+,163.46,65.79,24.62,1
65+,164.05,66.81,24.82,1
65+,163.68,65.52,24.46,1
65+,163.61,66.7,24.92,1
65+,163.84,65.95,24.57,1
65+,163.83,66.52,24.78,1
65+,163.8,65.35,24.36,1
65+,163.45,65.87,24.66,1
65+,163.7,65.29,24.36,1
65+,163.6,66.06,24.68,1
65+,163.69,65.85,24.57,1
65+,163.92,66.27,24.66,1
65+,163.41,66.36,24.85,1
65+,163.87,66.01,24.58,1
65+,163.7,66.46,24.8,1
65+,163.31,66.18,24.82,1
65+,163.92,66.61,24.79,1
65+,163.86,66.53,24.78,1
65+,164.02,66.8,24.83,1
65+,163.5,65.84,24.63,1
65+,163.9,66.29,24.67,1
65+,163.61,65.74,24.56,1
65+,164.16,66.41,24.64,1
65+,163.67,65.93,24.61,1
65+,164.23,65.77,24.38,1
65+,163.61,66.11,24.7,1
65+,163.49,66.35,24.82,1
65+,163.93,66.97,24.92,1
65+,163.45,65.39,24.47,1
65+,164.14,66.97,24.86,1
65+,163.65,66.55,24.85,1
65+,163.84,66.12,24.63,1
65+,163.96,66.14,24.6,1
65+,163.24,65.33,24.52,1
65+,163.59,66.43,24.82,1
65+,163.75,66.23,24.7,1
65+,163.39,66.51,24.91,1
65+,163.92,66.62,24.79,1
65+,164.23,65.88,24.42,1
65+,164.07,65.83,24.45,1
65+,163.88,66.64,24.81,1
65+,163.91,66.14,24.62,1
65+,163.66,65.29,24.38,1
65+,163.34,66.03,24.75,1
65+,163.62,65.9,24.62,1
65+,164.18,66.26,24.58,1
65+,163.48,66.49,24.88,1
65+,163.08,65.38,24.58,1
65+,164.06,65.56,24.36,1
65+,163.27,65.41,24.54,1
65+,163.44,66.28,24.81,1
65+,163.36,65.97,24.72,1
65+,163.34,65.71,24.63,1
65+,163.97,66.18,24.62,1
65+,163.7,66.08,24.66,1
65+,163.69,66.4,24.78,1
65+,163.97,66.44,24.71,1
65+,163.85,66.71,24.85,1
65+,163.83,65.87,24.54,1
65+,164.07,66.39,24.66,1
65+,164.05,66.78,24.81,1
65+,163.5,66.02,24.7,1
65+,163.59,66.35,24.8,1
65+,163.63,66.18,24.72,1
65+,163.73,66.05,24.64,1
65+,163.34,65.37,24.5,1
65+,163.72,65.97,24.61,1
65+,163.44,65.44,24.5,1
65+,163.89,67.18,25.01,1
65+,163.7,66.49,24.81,1
65+,164.22,65.81,24.4,1
65+,163.71,66.25,24.72,1
65+,163.45,65.43,24.49,1
65+,164.3,66.21,24.53,1
65+,164.68,67.34,24.83,1
65+,163.64,65.89,24.61,1
65+,163.67,66.3,24.75,1
65+,163.58,66.81,24.97,1
65+,163.52,65.67,24.56,1
65+,163.55,65.37,24.44,1
65+,163.93,66.17,24.62,1
65+,164.12,66.59,24.72,1
65+,163.86,66.17,24.65,1
65+,163.37,66.04,24.74,1
65+,163.69,65.65,24.5,1
65+,163.61,66.48,24.83,1
65+,163.11,65.6,24.66,1
65+,163.51,65.53,24.51,1
65+,163.34,65.63,24.6,1
65+,164.18,66.47,24.66,1
65+,164.12,66.33,24.63,1
65+,163.94,66.92,24.9,1
65+,163.77,66.23,24.69,1
65+,163.82,66.68,24.85,1
65+,163.69,65.58,24.48,1
65+,163.49,66.24,24.78,1
65+,163.86,66.33,24.7,1
65+,163.6,66.76,24.94,1
65+,163.84,66.32,24.7,1
65+,163.58,66.29,24.77,1
65+,163.9,66.45,24.73,1
65+,164.01,66.72,24.8,1
65+,164.02,66.8,24.83,1
65+,164.17,66.07,24.51,1
65+,163.9,66.56,24.78,1
65+,163.84,66.15,24.64,1
65+,163.1,66.09,24.84,1
65+,163.53,65.78,24.6,1
65+,163.68,65.69,24.52,1
65+,163.4,65.87,24.67,1
65+,163.84,66.27,24.69,1
65+,163.86,65.97,24.57,1
65+,163.58,65.28,24.4,1
65+,163.45,66.05,24.72,1
65+,164.02,66.27,24.63,1
65+,163.94,66.27,24.66,1
65+,163.43,65.62,24.57,1
65+,163.61,65.78,24.57,1
65+,164.14,66.25,24.59,1
65+,164.05,66.34,24.65,1
65+,163.67,66.47,24.81,1
65+,163.87,66.18,24.64,1
65+,163.5,66.18,24.76,1
65+,163.62,66.28,24.76,1
65+,163.38,65.08,24.38,1
65+,164.23,66.22,24.55,1
65+,163.39,65.94,24.7,1
65+,163.97,65.96,24.53,1
65+,162.95,65.07,24.5,1
65+,164.08,67.05,24.9,1
65+,163.31,64.89,24.33,1
65+,163.79,65.89,24.56,1
65+,163.32,66.7,25.01,1
65+,163.99,66.79,24.84,1
65+,163.92,66.14,24.61,1
65+,163.31,65.24,24.46,1
65+,163.84,66.47,24.76,1
65+,163.93,66.49,24.74,1
65+,164.02,66.42,24.69,1
65+,163.93,66.71,24.82,1
65+,163.98,66.55,24.75,1
65+,164.03,66.2,24.61,1
65+,163.77,65.74,24.51,1
65+,163.36,65.85,24.68,1
65+,163.78,66.22,24.69,1
65+,163.98,65.91,24.51,1
65+,163.38,65.81,24.65,1
65+,164.21,66.79,24.77,1
65+,163.46,66.2,24.78,1
65+,163.3,66.01,24.76,1
65+,163.87,66.6,24.8,1
65+,163.79,66.03,24.61,1
65+,164.27,66.86,24.77,1
65+,163.63,66.08,24.68,1
65+,163.82,66.49,24.77,1
65+,163.67,65.54,24.46,1
65+,163.49,65.59,24.54,1
65+,163.8,66.02,24.61,1
65+,163.75,66.3,24.73,1
65+,163.8,66.36,24.73,1
65+,163.99,66.29,24.65,1
65+,162.95,65.92,24.82,1
65+,163.56,65.81,24.6,1
65+,163.33,65.33,24.49,1
65+,163.68,66.53,24.83,1
65+,164.3,66.61,24.67,1
65+,163.86,65.91,24.55,1
65+,163.79,66.48,24.78,1
65+,164.02,66.4,24.68,1
65+,163.92,66.22,24.65,1
65+,164.31,67.22,24.9,1
65+,163.79,66.06,24.62,1
65+,164.13,66.8,24.8,1
65+,163.97,66.41,24.7,1
65+,163.85,65.97,24.57,1
65+,163.57,66.81,24.97,1
65+,163.72,66.43,24.78,1
65+,164.32,65.96,24.43,1
65+,163.66,66.18,24.71,1
65+,163.4,66.62,24.95,1
65+,163.59,66.3,24.78,1
65+,163.85,66.19,24.66,1
65+,163.48,65.29,24.43,1
65+,163.43,65.5,24.52,1
65+,163.54,66.02,24.68,1
65+,163.19,65.24,24.5,1
65+,163.56,65.68,24.55,1
65+,163.21,65.89,24.74,1
65+,163.77,66.45,24.78,1
65+,163.83,66.08,24.62,1
65+,163.96,65.78,24.47,1
65+,164.1,66.54,24.71,1
65+,164.02,66.22,24.62,1
65+,163.78,66.31,24.72,1
65+,163.73,65.91,24.59,1
65+,163.54,65.94,24.65,1
65+,164.12,66.56,24.71,1
65+,163.81,65.39,24.37,1
65+,163.86,66.39,24.72,1
65+,163.89,66.55,24.78,1
65+,163.59,66.07,24.69,1
65+,163.43,66.29,24.82,1
65+,164.11,66.32,24.62,1
65+,163.99,66.55,24.75,1
65+,164.23,66.89,24.8,1
65+,163.05,64.91,24.42,1
65+,163.51,65.87,24.64,1
65+,163.8,65.92,24.57,1
65+,163.48,66.31,24.81,1
65+,163.15,65.91,24.76,1
65+,163.51,65.62,24.55,1
65+,163.43,65.69,24.59,1
65+,163.63,66.23,24.74,1
65+,163.72,66.0,24.62,1
65+,163.77,65.49,24.42,1
65+,163.79,65.53,24.43,1
65+,163.43,65.58,24.55,1
65+,163.65,66.2,24.72,1
65+,163.91,66.46,24.74,1
65+,164.04,65.75,24.43,1
65+,164.23,66.05,24.49,1
65+,163.84,65.8,24.51,1
65+,163.99,66.55,24.75,1
65+,163.89,66.62,24.8,1
65+,164.23,66.74,24.74,1
65+,163.62,66.05,24.67,1
65+,163.71,66.35,24.76,1
65+,163.47,66.25,24.8,1
65+,164.12,66.87,24.83,1
65+,163.75,65.89,24.57,1
65+,163.74,66.22,24.7,1
65+,163.76,66.12,24.65,1
65+,163.14,65.71,24.69,1
65+,163.83,65.94,24.57,1
65+,163.58,65.83,24.6,1
65+,164.11,66.65,24.75,1
65+,163.7,66.73,24.9,1
65+,163.84,66.31,24.7,1
65+,164.08,66.28,24.62,1
65+,163.65,65.29,24.38,1
65+,163.82,65.95,24.58,1
65+,163.64,66.66,24.89,1
65+,163.94,66.22,24.64,1
65+,164.35,67.26,24.9,1
65+,163.36,66.03,24.74,1
65+,163.78,65.7,24.49,1
65+,163.92,66.08,24.59,1
65+,163.59,66.31,24.78,1
65+,164.08,67.02,24.89,1
65+,164.25,66.9,24.8,1
65+,163.43,65.42,24.49,1
65+,163.29,65.39,24.52,1
65+,163.29,65.36,24.51,1
65+,163.47,65.87,24.65,1
65+,163.72,66.17,24.69,1
65+,163.38,65.84,24.66,1
65+,163.63,65.83,24.59,1
65+,163.86,66.83,24.89,1
65+,164.18,65.76,24.4,1
65+,163.92,66.1,24.6,1
65+,163.79,66.65,24.84,1
65+,163.88,66.63,24.81,1
65+,163.9,66.31,24.68,1
65+,163.95,65.74,24.46,1
65+,163.63,65.98,24.64,1
65+,163.47,66.12,24.74,1
65+,164.07,66.17,24.58,1
65+,163.84,65.86,24.54,1
65+,163.99,66.15,24.6,1
65+,163.76,66.81,24.91,1
65+,163.52,65.92,24.65,1
65+,163.73,66.36,24.75,1
65+,164.0,66.75,24.82,1
65+,163.41,65.54,24.54,1
65+,164.31,66.03,24.46,1
65+,163.52,65.71,24.57,1
65+,163.91,65.9,24.53,1
65+,163.72,66.28,24.72,1
65+,164.09,66.56,24.72,1
65+,164.06,66.45,24.69,1
65+,163.34,66.24,24.83,1
65+,163.92,66.5,24.75,1
65+,163.3,65.48,24.56,1
65+,163.63,66.57,24.86,1
65+,163.83,66.07,24.62,1
65+,163.59,65.97,24.65,1
65+,164.29,66.79,24.74,1
65+,163.4,65.91,24.68,1
65+,163.63,66.45,24.82,1
65+,163.71,66.5,24.81,1
65+,163.68,66.6,24.86,1
65+,163.25,65.82,24.7,1
65+,163.72,66.19,24.7,1
65+,164.04,66.78,24.82,1
65+,163.91,66.57,24.78,1
65+,163.67,65.72,24.53,1
65+,164.55,66.84,24.69,1
65+,163.76,66.19,24.68,1
65+,163.66,66.32,24.76,1
65+,163.72,66.52,24.81,1
65+,163.9,66.72,24.84,1
65+,163.51,66.56,24.9,1
65+,163.43,65.59,24.56,1
65+,163.56,65.47,24.47,1
65+,163.64,65.93,24.62,1
65+,163.98,66.27,24.65,1
65+,163.17,65.41,24.57,1
65+,163.67,66.07,24.66,1
65+,164.3,66.2,24.52,1
65+,163.84,66.14,24.64,1
65+,163.81,65.49,24.41,1
65+,163.53,65.97,24.67,1
65+,163.74,65.44,24.41,1
65+,163.97,66.64,24.79,1
65+,163.66,66.87,24.97,1
65+,163.79,66.4,24.75,1
65+,164.04,65.96,24.51,1
65+,163.69,66.38,24.77,1
65+,163.17,65.11,24.46,1
65+,163.2,66.0,24.78,1
65+,163.81,66.03,24.61,1
65+,163.52,65.76,24.59,1
65+,163.81,66.24,24.69,1
65+,163.65,65.51,24.46,1
65+,163.9,66.16,24.63,1
65+,164.01,66.54,24.74,1
65+,163.59,66.26,24.76,1
65+,163.73,65.71,24.51,1
65+,163.88,66.85,24.89,1
65+,163.58,66.08,24.7,1
65+,163.95,66.2,24.63,1
65+,163.96,66.11,24.59,1
65+,164.05,66.07,24.55,1
65+,163.41,65.82,24.65,1
65+,163.97,65.9,24.51,1
65+,163.62,65.63,24.52,1
65+,163.43,65.69,24.59,1
65+,163.75,65.76,24.52,1
65+,163.42,65.55,24.54,1
65+,163.73,66.33,24.74,1
65+,163.93,65.83,24.5,1
65+,163.86,66.31,24.69,1
65+,163.85,66.2,24.66,1
65+,164.0,66.3,24.65,1
65+,163.89,66.92,24.91,1
65+,163.3,65.79,24.67,1
65+,163.56,66.3,24.78,1
65+,164.09,66.62,24.74,1
65+,164.27,66.37,24.6,1
65+,163.91,66.85,24.88,1
65+,163.41,66.46,24.89,1
65+,164.13,66.52,24.69,1
65+,163.52,65.42,24.47,1
65+,164.07,66.12,24.56,1
65+,164.02,66.07,24.56,1
65+,164.0,65.62,24.4,1
65+,163.84,66.22,24.67,1
65+,163.8,66.35,24.73,1
65+,163.83,65.66,24.46,1
65+,164.1,66.53,24.7,1
65+,163.75,66.34,24.74,1
65+,163.81,66.5,24.78,1
65+,163.75,66.18,24.68,1
65+,163.93,66.38,24.7,1
65+,163.76,66.42,24.77,1
65+,163.65,66.03,24.65,1
65+,163.59,66.37,24.8,1
65+,163.85,66.37,24.72,1
65+,163.68,66.34,24.76,1
65+,163.45,65.58,24.55,1
65+,163.43,65.3,24.45,1
65+,163.99,65.81,24.47,1
65+,163.94,66.17,24.62,1
65+,163.76,65.57,24.45,1
65+,164.18,66.28,24.59,1
65+,164.09,66.53,24.71,1
65+,164.2,66.61,24.71,1
65+,163.99,66.53,24.74,1
65+,163.53,66.22,24.76,1
65+,163.97,66.49,24.73,1
65+,163.8,65.9,24.56,1
65+,164.71,67.25,24.79,1
65+,163.96,67.25,25.02,1
65+,163.83,66.0,24.59,1
65+,163.7,66.39,24.77,1
65+,163.66,65.69,24.53,1
65+,164.1,66.7,24.77,1
65+,164.05,66.02,24.53,1
65+,163.4,65.78,24.64,1
65+,163.69,65.59,24.48,1
65+,163.82,65.69,24.48,1
65+,163.95,66.22,24.63,1
65+,163.46,65.77,24.62,1
65+,163.75,65.7,24.5,1
65+,163.72,65.78,24.54,1
65+,163.68,66.01,24.64,1
65+,163.96,66.55,24.76,1
65+,163.68,65.8,24.56,1
65+,164.13,66.32,24.62,1
65+,163.47,66.16,24.76,1
65+,163.64,66.35,24.78,1
65+,163.93,66.24,24.65,1
65+,163.75,66.21,24.69,1
65+,163.71,65.89,24.58,1
65+,163.64,66.29,24.75,1
65+,163.67,66.35,24.77,1
65+,163.66,66.77,24.93,1
65+,163.92,66.56,24.77,1
65+,163.46,66.14,24.75,1
65+,163.54,66.03,24.69,1
65+,163.36,66.34,24.86,1
65+,163.37,65.67,24.61,1
65+,163.78,66.66,24.85,1
65+,163.82,65.67,24.47,1
65+,164.04,66.53,24.72,1
65+,163.89,66.07,24.6,1
65+,163.54,66.02,24.69,1
65+,163.78,65.31,24.35,1
65+,163.44,65.65,24.58,1
65+,163.8,66.63,24.84,1
65+,164.01,66.14,24.59,1
65+,164.01,66.21,24.61,1
65+,163.69,66.22,24.71,1
65+,163.61,66.74,24.93,1
65+,163.5,65.75,24.6,1
65+,163.04,65.53,24.65,1
65+,164.1,66.16,24.57,1
65+,163.83,66.55,24.79,1
65+,163.17,65.38,24.55,1
65+,163.88,66.11,24.62,1
65+,163.47,65.68,24.58,1
65+,164.08,66.44,24.68,1
65+,164.08,66.57,24.73,1
65+,163.56,66.47,24.85,1
65+,163.61,66.45,24.83,1
65+,164.24,66.04,24.48,1
65+,163.78,65.76,24.52,1
65+,163.52,65.76,24.6,1
65+,164.17,66.8,24.79,1
65+,163.57,65.91,24.64,1
65+,163.59,66.45,24.83,1
65+,163.82,66.43,24.75,1
65+,163.69,66.06,24.65,1
65+,163.39,65.75,24.63,1
65+,163.42,65.13,24.39,1
65+,163.6,65.78,24.58,1
65+,164.25,66.97,24.82,1
65+,163.35,64.97,24.35,1
65+,163.97,66.71,24.81,1
65+,164.09,66.25,24.6,1
65+,163.54,65.65,24.55,1
65+,164.01,66.59,24.75,1
65+,163.38,65.7,24.61,1
65+,163.8,65.81,24.53,1
65+,164.0,66.28,24.64,1
65+,163.32,66.22,24.82,1
65+,163.37,65.64,24.59,1
65+,163.25,65.03,24.4,1
65+,163.13,65.57,24.64,1
65+,163.4,66.28,24.82,1
65+,163.54,66.21,24.75,1
65+,163.74,66.22,24.7,1
65+,163.84,66.41,24.74,1
65+,163.41,65.47,24.52,1
65+,163.62,65.68,24.53,1
65+,163.81,66.38,24.74,1
65+,162.98,65.11,24.51,1
65+,163.63,66.34,24.78,1
65+,164.08,66.84,24.82,1
65+,163.34,66.22,24.82,1
65+,163.37,65.87,24.68,1
65+,163.88,65.67,24.45,1
65+,163.54,66.14,24.73,1
65+,163.51,65.77,24.6,1
65+,163.94,67.02,24.94,1
65+,163.88,66.4,24.72,1
65+,163.87,66.28,24.68,1
65+,163.92,66.22,24.64,1
65+,163.68,65.89,24.59,1
65+,163.79,66.29,24.71,1
65+,163.6,65.78,24.58,1
65+,163.85,66.27,24.68,1
65+,164.32,67.03,24.83,1
65+,164.1,66.21,24.59,1
65+,163.6,66.35,24.79,1
65+,164.1,66.51,24.7,1
65+,164.25,66.93,24.81,1
65+,163.66,65.32,24.39,1
65+,164.27,65.95,24.44,1
65+,164.04,66.17,24.59,1
65+,163.99,66.31,24.66,1
65+,163.85,66.16,24.64,1
65+,163.47,65.67,24.58,1
65+,163.54,66.2,24.75,1
65+,164.18,66.17,24.55,1
65+,163.67,66.14,24.69,1
65+,163.74,66.02,24.62,1
65+,163.51,66.4,24.83,1
65+,163.24,66.34,24.9,1
65+,163.71,66.39,24.77,1
65+,163.62,65.92,24.62,1
65+,164.18,66.47,24.66,1
65+,163.56,66.19,24.74,1
65+,164.03,66.79,24.82,1
65+,164.02,66.02,24.54,1
65+,163.59,66.15,24.72,1
65+,163.48,65.74,24.6,1
65+,163.7,66.35,24.76,1
65+,163.38,65.89,24.68,1
65+,163.49,65.59,24.54,1
65+,163.9,66.54,24.77,1
65+,164.08,66.35,24.65,1
65+,163.97,65.7,24.44,1
65+,163.23,65.61,24.62,1
65+,163.83,66.19,24.66,1
65+,163.86,66.68,24.83,1
65+,164.11,65.87,24.46,1
65+,163.88,65.41,24.36,1
65+,163.92,65.9,24.53,1
65+,164.2,66.25,24.57,1
65+,163.52,65.96,24.67,1
65+,163.41,65.98,24.71,1
65+,163.88,65.98,24.57,1
65+,164.23,67.17,24.9,1
65+,163.97,66.3,24.66,1
65+,163.38,65.72,24.62,1
65+,163.94,66.38,24.7,1
65+,163.68,65.96,24.62,1
65+,163.63,66.05,24.67,1
65+,163.91,66.56,24.78,1
65+,163.78,66.05,24.62,1
65+,163.76,65.47,24.41,1
65+,163.37,66.17,24.79,1
65+,163.72,66.11,24.67,1
65+,163.87,66.15,24.64,1
65+,163.5,66.0,24.69,1
65+,163.82,66.25,24.69,1
65+,163.82,66.49,24.78,1
65+,163.85,65.82,24.52,1
65+,163.88,66.62,24.81,1
65+,163.21,65.69,24.66,1
65+,163.18,65.21,24.49,1
65+,163.21,66.01,24.78,1
65+,163.84,65.54,24.41,1
65+,164.07,66.05,24.54,1
65+,164.02,66.01,24.54,1
65+,164.17,66.91,24.83,1
65+,163.97,66.71,24.81,1
65+,163.69,66.62,24.86,1
65+,163.73,66.45,24.79,1
65+,163.61,65.95,24.64,1
65+,164.15,66.4,24.65,1
65+,163.68,65.95,24.62,1
65+,164.15,66.17,24.55,1
65+,163.96,66.2,24.62,1
65+,164.06,65.94,24.5,1
65+,164.14,66.53,24.69,1
65+,164.11,66.36,24.64,1
65+,163.72,65.89,24.58,1
65+,163.99,66.66,24.79,1
65+,163.22,65.15,24.45,1
65+,163.57,66.14,24.72,1
65+,163.58,66.81,24.97,1
65+,164.1,66.56,24.72,1
65+,164.14,66.63,24.73,1
65+,163.79,66.68,24.86,1
65+,163.51,66.03,24.7,1
65+,164.02,66.24,24.62,1
65+,163.48,65.74,24.6,1
65+,163.78,66.25,24.7,1
65+,164.09,67.26,24.98,1
65+,163.62,65.88,24.61,1
65+,163.88,66.99,24.94,1
65+,163.59,66.07,24.69,1
65+,163.72,65.96,24.61,1
65+,163.28,66.28,24.86,1
65+,164.03,66.16,24.59,1
65+,163.71,66.92,24.97,1
65+,163.57,65.79,24.59,1
65+,164.07,66.56,24.73,1
65+,163.48,65.92,24.67,1
65+,163.31,65.94,24.72,1
65+,163.86,66.05,24.6,1
65+,163.36,66.09,24.77,1
65+,164.7,66.54,24.53,1
65+,163.68,65.62,24.49,1
65+,163.49,66.8,24.99,1
65+,163.32,65.64,24.61,1
65+,163.53,66.41,24.83,1
65+,163.52,66.13,24.73,1
65+,163.43,65.71,24.6,1
65+,164.09,66.28,24.61,1
65+,163.52,65.76,24.59,1
65+,163.6,66.19,24.73,1
65+,163.74,66.45,24.78,1
65+,163.88,66.65,24.82,1
65+,163.84,65.83,24.53,1
65+,164.24,66.53,24.66,1
65+,164.12,66.06,24.53,1
65+,163.63,65.84,24.59,1
65+,163.74,65.93,24.59,1
65+,164.42,66.66,24.66,1
65+,164.15,66.16,24.55,1
65+,163.94,66.52,24.75,1
65+,163.54,65.57,24.52,1
65+,163.6,65.55,24.49,1
65+,163.39,66.22,24.81,1
65+,164.02,65.87,24.48,1
65+,163.68,66.26,24.73,1
65+,164.03,66.19,24.6,1
65+,163.69,65.95,24.61,1
65+,163.87,66.33,24.7,1
65+,163.92,66.19,24.63,1
65+,163.61,65.53,24.48,1
65+,163.85,65.88,24.54,1
65+,164.21,65.99,24.47,1
65+,163.23,65.15,24.45,1
65+,163.39,65.88,24.68,1
65+,163.48,65.8,24.62,1
65+,164.01,65.23,24.25,1
65+,163.77,66.08,24.64,1
65+,163.66,66.35,24.77,1
65+,163.44,65.3,24.45,1
65+,163.69,66.3,24.75,1
65+,163.31,66.11,24.79,1
65+,164.04,66.28,24.63,1
65+,164.0,66.72,24.81,1
65+,164.02,66.9,24.87,1
65+,163.74,65.59,24.47,1
65+,164.01,66.46,24.71,1
65+,164.11,66.57,24.72,1
65+,163.77,66.08,24.64,1
65+,163.9,66.35,24.7,1
65+,163.52,66.2,24.76,1
65+,163.5,65.62,24.55,1
65+,163.44,66.25,24.8,1
65+,163.15,65.63,24.66,1
65+,163.88,65.92,24.55,1
65+,163.63,66.25,24.74,1
65+,163.53,66.28,24.79,1
65+,163.88,65.85,24.52,1
65+,163.78,65.86,24.55,1
65+,163.89,66.51,24.76,1
65+,163.84,66.62,24.82,1
65+,164.03,66.63,24.76,1
65+,163.62,65.75,24.56,1
65+,163.43,65.68,24.59,1
65+,164.1,66.63,24.74,1
65+,163.65,66.26,24.74,1
65+,164.04,66.61,24.75,1
65+,164.22,66.7,24.73,1
65+,163.9,65.79,24.49,1
65+,163.88,66.6,24.8,1
65+,163.73,66.31,24.73,1
65+,164.17,66.44,24.65,1
65+,163.85,66.31,24.7,1
65+,164.41,66.96,24.77,1
65+,163.63,66.18,24.72,1
65+,163.8,66.46,24.77,1
65+,164.04,66.57,24.74,1
65+,164.24,66.25,24.56,1
65+,163.33,66.19,24.81,1
65+,163.8,66.25,24.69,1
65+,163.79,65.71,24.49,1
65+,163.3,64.84,24.31,1
65+,163.79,65.26,24.33,1
65+,163.6,65.98,24.65,1
65+,163.78,66.51,24.79,1
65+,164.13,66.33,24.62,1
65+,163.26,66.44,24.93,1
65+,163.79,66.08,24.63,1
65+,163.43,66.06,24.73,1
65+,163.44,65.33,24.46,1
65+,163.76,66.68,24.86,1
65+,164.44,66.82,24.71,1
65+,163.27,65.42,24.54,1
65+,163.86,66.11,24.62,1
65+,163.82,65.66,24.47,1
65+,163.6,65.57,24.5,1
65+,163.68,65.66,24.51,1
65+,164.13,66.27,24.6,1
65+,163.7,65.34,24.38,1
65+,163.82,66.01,24.6,1
65+,163.47,66.12,24.75,1
65+,163.27,65.61,24.61,1
65+,164.28,65.82,24.39,1
65+,164.14,66.52,24.69,1
65+,164.03,66.38,24.67,1
65+,163.79,65.4,24.38,1
65+,163.93,66.98,24.92,1
65+,163.6,66.59,24.88,1
65+,163.92,65.73,24.46,1
65+,163.89,66.12,24.62,1
65+,164.06,65.72,24.42,1
65+,163.95,65.86,24.5,1
65+,163.8,66.55,24.8,1
65+,163.98,66.22,24.63,1
65+,163.47,65.84,24.64,1
65+,163.67,66.62,24.87,1
65+,163.76,65.77,24.52,1
65+,164.01,66.19,24.61,1
65+,163.92,66.46,24.73,1
65+,163.82,65.79,24.51,1
65+,164.02,66.53,24.73,1
65+,163.95,66.16,24.61,1
65+,163.73,66.11,24.66,1
65+,163.69,66.05,24.65,1
65+,163.72,66.25,24.71,1
65+,163.92,66.25,24.66,1
65+,163.65,66.5,24.83,1
65+,163.29,65.92,24.72,1
65+,164.05,66.71,24.79,1
65+,164.12,66.99,24.87,1
65+,163.81,66.09,24.63,1
65+,163.84,65.44,24.38,1
65+,163.6,65.68,24.54,1
65+,163.92,66.17,24.63,1
65+,163.35,65.92,24.71,1
65+,163.99,65.78,24.46,1
65+,163.18,65.69,24.67,1
65+,163.81,65.71,24.49,1
65+,163.48,65.4,24.47,1
65+,164.1,67.26,24.98,1
65+,164.03,66.22,24.61,1
65+,163.58,66.03,24.68,1
65+,163.56,65.87,24.62,1
65+,163.33,65.65,24.61,1
65+,163.8,66.81,24.9,1
65+,163.75,66.55,24.82,1
65+,163.69,66.08,24.66,1
65+,164.14,66.04,24.51,1
65+,163.67,65.79,24.56,1
65+,164.43,66.33,24.53,1
65+,163.88,65.85,24.52,1
65+,163.78,66.84,24.92,1
65+,163.83,66.39,24.73,1
65+,163.3,64.88,24.33,1
65+,163.73,66.43,24.78,1
65+,163.52,66.62,24.91,1
65+,163.68,66.5,24.82,1
65+,163.96,66.85,24.87,1
65+,163.46,65.93,24.68,1
65+,163.43,66.08,24.74,1
65+,163.76,66.0,24.61,1
65+,164.1,66.48,24.69,1
65+,164.06,66.88,24.85,1
65+,163.71,65.61,24.48,1
65+,164.01,66.65,24.78,1
65+,163.81,65.86,24.54,1
65+,163.77,65.61,24.46,1
65+,163.72,65.76,24.53,1
65+,163.94,65.76,24.47,1
65+,163.61,66.12,24.7,1
65+,163.51,65.99,24.68,1
65+,163.95,66.18,24.62,1
65+,163.91,65.73,24.47,1
65+,164.09,66.14,24.56,1
65+,163.18,65.37,24.55,1
65+,163.85,65.82,24.52,1
65+,163.87,66.53,24.78,1
65+,163.67,65.76,24.55,1
65+,163.79,66.08,24.63,1
65+,163.84,66.34,24.71,1
65+,163.67,66.09,24.67,1
65+,163.15,65.91,24.76,1
65+,163.31,65.83,24.68,1
65+,163.52,66.16,24.74,1
65+,163.57,65.97,24.66,1
65+,163.37,65.76,24.64,1
65+,163.48,66.15,24.75,1
65+,163.81,66.72,24.86,1
65+,163.89,66.56,24.78,1
65+,163.59,65.98,24.65,1
65+,164.3,66.43,24.61,1
65+,164.1,66.83,24.82,1
65+,164.26,66.14,24.51,1
65+,163.88,66.32,24.69,1
65+,164.21,67.14,24.9,1
65+,163.45,65.54,24.53,1
65+,163.85,66.97,24.95,1
65+,163.83,66.31,24.71,1
65+,163.95,65.99,24.55,1
65+,163.72,65.9,24.59,1
65+,164.46,67.0,24.77,1
65+,163.65,66.17,24.71,1
65+,163.86,65.95,24.56,1
65+,163.14,65.2,24.5,1
65+,164.13,66.56,24.71,1
65+,164.01,66.67,24.79,1
65+,163.91,65.76,24.48,1
65+,163.6,65.64,24.53,1
65+,163.61,66.88,24.98,1
65+,163.16,65.08,24.45,1
65+,163.43,65.63,24.57,1
65+,163.75,66.08,24.65,1
65+,163.96,66.11,24.59,1
65+,163.73,65.85,24.56,1
65+,163.77,66.07,24.64,1
65+,164.02,66.56,24.74,1
65+,163.72,66.56,24.83,1
65+,163.88,66.29,24.69,1
